DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,fog,heavy_fog,thunder,sleet,hail,glaze,smoke,blowing_snow,tornado,high_wind,mist,drizzle,rain,snow,PRCP_unknown_source
2016-01-12,9.0,0.8,0.10428571428571429,2.379166666666667,3.411538461538462,14.0,22.1,2.2,7.285714285714286,1.0,,,,,,1.0,1.0,,,,,,,
2016-01-13,3.5,0.34,0.0022222222222222222,0.021739130434782608,3.0266666666666664,7.0,21.8,-0.2,13.571428571428571,,,,,,,,,,,,,,,
2016-01-14,3.0,0.15,0.002857142857142857,0.049253731343283584,2.5454545454545454,31.0,39.0,15.7,35.285714285714285,,,,,,,,,,,,,,,
2016-01-15,4.666666666666667,0.3033333333333333,0.002261904761904762,0.0,0.7439024390243902,40.0,43.9,29.2,35.857142857142854,1.0,,,,,,,,,,,,,,
2016-01-16,,,0.04776470588235294,0.0,0.34210526315789475,28.0,34.8,17.4,20.714285714285715,,,,,,,,,,,,,,,
2016-01-17,2.3333333333333335,0.06999999999999999,0.00012987012987012987,0.0,0.2875,8.0,19.1,1.3,5.285714285714286,,,,,,,1.0,,,,,,,,
2016-01-18,19.0,0.66,0.0003488372093023256,0.01282051282051282,0.35714285714285715,1.0,7.8,-2.7,0.7142857142857143,,,,,,,,,,,,,,,
2016-01-19,10.0,0.6199999999999999,0.0,0.0,0.35526315789473684,6.0,13.9,-0.1,7.857142857142857,,,,,,,,,,,,,,,
2016-01-20,,,0.05678571428571428,0.719718309859155,0.998,17.0,21.6,7.9,15.285714285714286,1.0,,,,,,,,,,,,,,
2016-01-21,,,0.0011764705882352942,0.013235294117647059,0.7863636363636364,19.0,28.3,12.4,17.714285714285715,1.0,,,,,1.0,1.0,,,,,,,,
2016-01-22,2.5,0.03,0.0011904761904761906,0.02054794520547945,0.5534883720930233,24.0,30.5,17.1,25.428571428571427,1.0,,,,,,,,,,,,,,
2016-01-23,,,0.009397590361445784,0.140625,0.55,28.0,32.6,22.5,24.571428571428573,,,,,,,,,,,,,,,
2016-01-24,5.0,0.025,0.0,0.0,0.4025,27.0,35.4,22.8,27.428571428571427,1.0,,,,,,1.0,,,,,,,,
2016-01-25,3.0,0.0,0.006279069767441861,0.0,0.28205128205128205,31.0,39.5,24.8,32.0,1.0,,,,,,,,,,,,,,
2016-01-26,,,0.07141304347826087,0.0,0.10975609756097561,33.0,38.0,25.9,28.142857142857142,1.0,,,1.0,,,,,,,,,,,
2016-01-27,8.0,0.13,0.0007954545454545455,0.0,0.0975609756097561,28.0,32.8,23.8,29.142857142857142,,,,,,,,,,,,,,,
2016-01-28,,,0.00011363636363636364,0.0,0.06578947368421052,34.0,38.0,28.0,30.714285714285715,,,,,,,,,,,,,,,
2016-01-29,2.0,0.0,0.0002380952380952381,0.0,0.05263157894736842,28.0,37.6,20.4,27.428571428571427,,,,,,,,,,,,,,,
2016-01-30,,,0.0,0.0,0.05555555555555555,38.0,43.8,29.1,38.57142857142857,,,,,,,,,,,,,,,
2016-01-31,3.0,0.0,0.002,0.0,0.013888888888888888,42.0,48.3,33.6,38.714285714285715,1.0,,,,,,,,,,,,,,
2016-02-01,32.5,0.28500000000000003,0.01411111111111111,0.0,0.04878048780487805,36.0,46.9,28.9,32.857142857142854,1.0,,,,,,,,,,,,,,
2016-02-02,,,0.04811111111111111,0.0,0.013888888888888888,35.0,41.0,30.6,35.714285714285715,1.0,1.0,1.0,,,,1.0,,,,,,,,
2016-02-03,5.0,0.935,0.9778,0.0,0.0,36.0,38.4,29.5,32.57142857142857,1.0,1.0,1.0,,1.0,,,,,,,,,,
2016-02-04,5.0,0.97,0.0009090909090909091,0.0,0.0,27.0,34.2,19.8,23.428571428571427,,,,,,,,,,,,,,,
2016-02-05,3.0,0.97,0.0005882352941176471,0.013432835820895522,0.0024390243902439024,29.0,33.2,22.9,27.428571428571427,,,,,,,,,,,,,,,
2016-02-06,3.0,0.0,0.00011904761904761905,0.002666666666666667,0.0,31.0,38.4,24.5,29.142857142857142,1.0,,,,,,1.0,,,,,,,,
2016-02-07,3.0,0.0,0.0,0.0,0.0,38.0,43.9,29.7,36.0,,,,,,,,,,,,,,,
2016-02-08,4.5,0.405,0.0031111111111111114,0.037142857142857144,0.017777777777777778,31.0,38.3,24.2,27.0,1.0,,,,,,1.0,,,,,,,,
2016-02-09,2.0,0.1,0.04494252873563218,0.821917808219178,0.8470588235294119,19.0,25.5,15.2,16.714285714285715,1.0,,,,,,1.0,,,,,,,,
2016-02-10,2.0,0.06,0.006352941176470589,0.134375,0.8340425531914895,14.0,19.88888888888889,8.7,11.857142857142858,,,,,,,,,,,,,,,
2016-02-11,,,0.0,0.0,0.5069767441860465,13.0,21.5,7.4,12.428571428571429,,,,,,,,,,,,,,,
2016-02-12,,,0.00012048192771084338,0.0136986301369863,0.32558139534883723,19.0,23.8,7.3,15.0,,,,,,,,,,,,,,,
2016-02-13,,,0.00024390243902439024,0.008333333333333335,0.25609756097560976,9.0,20.8,2.8,7.285714285714286,,,,,,,,,,,,,,,
2016-02-14,6.0,0.05,0.004404761904761904,0.0961038961038961,0.28205128205128205,14.0,18.6,7.9,16.0,1.0,1.0,,,,,1.0,,,,,,,,
2016-02-15,5.5,0.185,0.1298876404494382,2.1539473684210524,2.2842105263157895,21.0,25.6,16.2,23.714285714285715,1.0,,,,,1.0,,,,,,,,,
2016-02-16,2.0,0.21,0.0027380952380952383,0.05142857142857143,1.9000000000000001,27.0,32.2,23.4,27.142857142857142,1.0,,,,,,1.0,,,,,,,,
2016-02-17,3.0,0.1,0.03505882352941177,0.3845070422535211,1.603846153846154,28.0,35.2,22.6,25.285714285714285,1.0,,,,,,1.0,,,,,,,,
2016-02-18,,,0.0,0.0,0.7391304347826086,30.0,39.1,22.0,31.714285714285715,,,,,,,,,,,,,,,
2016-02-19,,,0.0,0.0,0.0125,47.0,57.7,34.6,47.714285714285715,,,,,,,,,,1.0,,,,,
2016-02-20,9.0,,0.0,0.0,0.0,49.0,60.888888888888886,39.77777777777778,44.714285714285715,,,,,,,,,,1.0,,,,,
2016-02-21,13.0,0.01,0.0,0.0,0.0,40.0,48.9,33.5,35.714285714285715,,,,,,,,,,,,,,,
2016-02-22,4.333333333333333,0.03333333333333333,0.0,0.0,0.0,35.0,43.0,26.0,30.571428571428573,,,,,,,,,,,,,,,
2016-02-23,,,0.0,0.0,0.0,36.0,45.1,26.8,32.57142857142857,1.0,,,,,,,,,,,,,,
2016-02-24,,,0.006704545454545455,0.0475,0.05555555555555555,35.0,40.7,30.5,35.0,1.0,1.0,,,,,,,,,,,,,
2016-02-25,2.0,0.86,0.19422222222222224,2.552777777777778,3.0666666666666664,33.0,36.7,30.6,30.857142857142858,,,,,,,,,,,,,,,
2016-02-26,2.0,2.02,0.0020689655172413794,0.0,2.0,31.0,35.0,26.3,29.0,,,,,,,,,,,,,,,
2016-02-27,,,0.0,0.0,0.9864864864864865,37.0,48.0,27.444444444444443,37.333333333333336,,,,,,,,,,,,,,,
2016-02-28,2.0,0.0,0.003417721518987342,0.0,0.2714285714285714,52.0,59.666666666666664,34.0,40.833333333333336,1.0,,,,,,,,,,,,,,
2016-02-29,7.0,0.545,0.028409090909090908,0.0,0.0,41.0,56.666666666666664,30.11111111111111,32.0,1.0,,,1.0,,1.0,,,,,,,,,
2016-03-01,,,0.06662790697674419,0.2189655172413793,0.19347826086956524,28.0,40.9,22.7,26.0,1.0,1.0,,1.0,,1.0,,,,,,,,,
2016-03-02,2.5,0.14500000000000002,0.06764705882352941,0.6630136986301369,0.8264150943396226,21.0,32.2,12.3,21.714285714285715,1.0,,,,,,,,,,,,,,
2016-03-03,,,0.08373493975903615,0.9871428571428571,1.4055555555555557,30.0,33.3,22.8,28.714285714285715,1.0,,,,,,,,,,,,,,
2016-03-04,3.0,0.1625,0.01975,0.1873015873015873,1.1708333333333334,30.0,36.5,20.0,26.0,1.0,,,,,,,,,,,,,,
2016-03-05,8.333333333333334,0.5633333333333334,0.043176470588235295,0.4455882352941177,0.696,33.0,39.8,26.3,35.0,1.0,,,,,1.0,1.0,,,,,,,,
2016-03-06,,,0.00024390243902439024,0.0,0.075,39.0,47.3,33.4,40.0,,,,,,,,,,,,,,,
2016-03-07,4.333333333333333,0.08333333333333333,0.0007142857142857143,0.0,0.0,51.0,58.1,41.0,52.857142857142854,,,,,,,,,,,,,,,
2016-03-08,8.0,0.22,0.0022222222222222222,0.0,0.0,62.0,67.1,53.9,59.714285714285715,,,,,,,,,,,,,,,
2016-03-09,4.0,0.16,0.10191919191919192,0.0,0.0,61.0,67.2,52.2,55.42857142857143,1.0,,,,,,,,,,,,,,
2016-03-10,,,0.010937500000000001,0.0,0.0,49.0,56.8,41.1,43.42857142857143,,,,,,,,,,,,,,,
2016-03-11,,,0.0,0.0,0.0,43.0,52.0,33.8,37.857142857142854,,,,,,,,,,,,,,,
2016-03-12,4.0,0.0,0.0,0.0,0.0,43.0,56.5,34.2,42.714285714285715,1.0,,,,,,1.0,,,,,,,,
2016-03-13,5.0,0.31,0.238125,0.0,0.0,47.0,53.1,40.3,47.57142857142857,1.0,,,,,,,,,,,,,,
2016-03-14,4.2,0.9620000000000001,0.6684,0.0,0.0,47.0,52.2,43.0,45.142857142857146,1.0,,,,,,,,,,,,,,
2016-03-15,15.0,0.84,0.016,0.0,0.0,49.0,57.7,44.5,49.857142857142854,1.0,,1.0,,1.0,,1.0,,,,,,,,
2016-03-16,2.5,0.45499999999999996,0.2286792452830189,0.0,0.0,53.0,58.5,44.9,47.42857142857143,1.0,,1.0,,,,,,,1.0,,,,,
2016-03-17,3.75,0.38,0.011340206185567012,0.0,0.0,47.0,57.3,41.1,42.714285714285715,,,,,,,,,,,,,,,
2016-03-18,2.0,0.26,0.00020202020202020202,0.0,0.0,41.0,51.9,33.2,35.714285714285715,,,,,,,,,,,,,,,
2016-03-19,,,0.0,0.0,0.0,38.0,46.8,33.8,35.57142857142857,,,,,,,,,,,,,,,
2016-03-20,,,0.0,0.0,0.0,37.0,44.8,30.8,33.42857142857143,,,,,,,,,,,,,,,
2016-03-21,,,0.0,0.0,0.0,38.0,47.8,28.3,38.142857142857146,,,,,,,,,,,,,,,
2016-03-22,,,0.0,0.0,0.0,48.0,58.9,36.5,45.142857142857146,,,,,,,,,,,,,,,
2016-03-23,,,0.0049,0.0,0.0,42.0,53.6,38.0,38.857142857142854,1.0,,,,,,,,,,,,,,
2016-03-24,2.0,0.26,0.31700934579439255,0.002702702702702703,0.0,37.0,43.8,32.8,37.0,1.0,,,,,,,,,,,,,,
2016-03-25,2.6,1.278,0.8586666666666667,0.03728813559322034,0.0,35.0,44.8,29.3,33.0,,,,1.0,,,,,,,,,,,
2016-03-26,2.0,0.72,0.0005434782608695652,0.0,0.0,40.0,50.0,31.7,36.857142857142854,1.0,,,,,,,,,,,,,,
2016-03-27,6.5,0.415,0.011914893617021277,0.0,0.0,47.0,61.1,36.3,42.57142857142857,1.0,,,,,,,,,,,,,,
2016-03-28,3.0,0.22,0.22471698113207547,0.0,0.0,45.0,57.3,37.7,41.0,,,,,,,,,,,,,,,
2016-03-29,2.0,0.19,0.0029896907216494842,0.0,0.0,44.0,56.4,32.2,40.57142857142857,1.0,,,,,,1.0,,,,,,,,
2016-03-30,4.0,0.19,0.018494623655913978,0.0,0.0,49.0,60.2,40.1,50.57142857142857,1.0,,1.0,,,,,,,,,,,,
2016-03-31,3.6666666666666665,0.5266666666666666,0.39141414141414144,0.0,0.0,60.0,66.1,43.7,49.857142857142854,1.0,,1.0,,,,,,,,,,,,
2016-04-01,4.0,0.98,0.2365979381443299,0.0,0.0,45.0,56.9,36.9,38.42857142857143,1.0,,1.0,,,,,,,,,,,,
2016-04-02,2.8,0.366,0.09782608695652174,0.01951219512195122,0.0,35.0,44.6,29.5,31.142857142857142,1.0,,,,,,1.0,,,1.0,,,,,
2016-04-03,4.25,0.5750000000000001,0.04206185567010309,0.12321428571428572,0.015909090909090907,40.0,60.7,26.5,33.714285714285715,,,,,,,,,,1.0,,,,,
2016-04-04,4.5,0.275,0.029081632653061226,0.0,0.0,41.0,51.6,29.333333333333332,32.57142857142857,,,,,,,,,,,,,,,
2016-04-05,3.0,0.16,0.0045098039215686276,0.0013698630136986301,0.0,33.0,41.9,25.2,34.285714285714285,,,,,,,,,,,,,,,
2016-04-06,,,0.12277777777777778,0.0,0.0,44.0,48.7,35.7,44.714285714285715,1.0,,1.0,,,,,,,,,,,,
2016-04-07,2.6666666666666665,0.45999999999999996,0.4054285714285714,0.0030303030303030303,0.0,40.0,45.4,35.6,38.0,1.0,,,,,,,,,,,,,,
2016-04-08,,,0.037864077669902914,0.035849056603773584,0.02857142857142857,37.0,42.2,30.5,33.285714285714285,1.0,,,1.0,,,1.0,,,,,,,,
2016-04-09,2.0,0.09,0.09150537634408602,0.3246376811594203,0.46799999999999997,30.0,39.6,23.0,28.571428571428573,,,,1.0,,,,,,,,,,,
2016-04-10,2.0,0.155,0.0389010989010989,0.0,0.0,37.0,46.8,29.2,41.857142857142854,1.0,,,1.0,,,,,,,,,,,
2016-04-11,2.6666666666666665,0.23333333333333334,0.15676767676767675,0.0,0.0,48.0,51.0,36.5,42.285714285714285,1.0,,,,,,,,,,,,,,
2016-04-12,3.5,0.25,0.0,0.0,0.0,40.0,48.0,30.5,34.714285714285715,,,,,,,,,,,,,,,
2016-04-13,7.0,0.23,0.0,0.0,0.0,43.0,52.9,33.6,40.42857142857143,,,,,,,,,,,,,,,
2016-04-14,,,0.0,0.0,0.0,48.0,59.2,36.5,44.0,,,,,,,,,,,,,,,
2016-04-15,,,0.0,0.0,0.0,53.0,64.4,41.3,47.142857142857146,,,,,,,,,,,,,,,
2016-04-16,,,0.0,0.0,0.0,58.0,70.7,43.4,50.42857142857143,,,,,,,1.0,,,,,,,,
2016-04-17,,,0.0,0.0,0.0,62.0,76.8,46.7,53.714285714285715,,,,,,,,,,,,,,,
2016-04-18,4.0,0.0,0.0,0.0,0.0,66.0,79.6,48.6,53.714285714285715,,,,,,,1.0,,,,,,,,
2016-04-19,,,0.0,0.0,0.0,54.0,68.1,46.3,50.0,,,,,,,,,,,,,,,
2016-04-20,,,0.02092783505154639,0.0,0.0,58.0,65.9,49.2,54.142857142857146,1.0,,,,,,,,,,,,,,
2016-04-21,4.0,0.365,0.356875,0.0,0.0,62.0,69.0,52.4,56.714285714285715,1.0,,,,,,1.0,,,,,,,,
2016-04-22,10.0,0.43,0.036310679611650486,0.0,0.0,51.0,62.7,43.6,44.857142857142854,1.0,,,,,,,,,,,,,,
2016-04-23,,,0.0005319148936170213,0.0,0.0,48.0,56.6,39.1,43.285714285714285,,,,,,,,,,,,,,,
2016-04-24,,,0.0,0.0,0.0,56.0,71.4,41.6,54.857142857142854,,,,,,,1.0,,,,,,,,
2016-04-25,3.5,0.02,0.0016161616161616162,0.0,0.0,69.0,81.2,52.2,62.285714285714285,,,1.0,,1.0,,,,,,,,,,
2016-04-26,7.0,0.48,0.04361904761904762,0.0,0.0,53.0,68.9,43.0,44.57142857142857,1.0,,1.0,,1.0,,,,,,,,,,
2016-04-27,7.5,0.415,0.030808080808080805,0.0,0.0,44.0,49.333333333333336,41.666666666666664,44.5,1.0,,1.0,,,,,,,,,,,,
2016-04-28,3.0,1.5,0.7625,0.0,0.0,45.0,50.22222222222222,42.8,43.714285714285715,1.0,,1.0,,,,,,,,,,,,
2016-04-29,,,0.021495327102803736,0.0,0.0,44.0,50.6,42.5,44.142857142857146,1.0,,,,,,,,,,,,,,
2016-04-30,,,0.04824742268041237,0.0,0.0,45.0,49.8,42.8,45.285714285714285,1.0,,,,,,1.0,,,,,,,,
2016-05-01,4.0,1.27,0.755045871559633,0.0,0.0,45.0,49.2,43.0,44.285714285714285,1.0,1.0,1.0,,,,,,,,,,,,
2016-05-02,6.2,1.3199999999999998,0.40073394495412845,0.0,0.0,49.0,54.4,42.3,45.142857142857146,,,1.0,,1.0,,,,,,,,,,
2016-05-03,5.0,1.4,0.0033980582524271844,0.0,0.0,53.0,63.6,39.2,51.285714285714285,,,,,,,,,,,,,,,
2016-05-04,,,0.35238938053097346,0.0,0.0,52.0,62.1,42.7,45.142857142857146,1.0,,,,,,,,,,,,,,
2016-05-05,,,0.021078431372549018,0.0,0.0,49.0,56.6,40.8,44.857142857142854,,,,,,,,,,,,,,,
2016-05-06,,,0.0013131313131313131,0.0,0.0,59.0,74.6,42.5,59.42857142857143,,,,,,,,,,,,,,,
2016-05-07,5.0,0.72,0.0141,0.0,0.0,65.0,75.5,47.9,55.714285714285715,,,1.0,,,,,,,,,,,,
2016-05-08,,,0.006938775510204082,0.0,0.0,55.0,66.7,40.8,48.57142857142857,,,,,,,1.0,,,,,,,,
2016-05-09,3.0,0.03,0.05161904761904762,0.0,0.0,56.0,62.6,46.8,53.285714285714285,1.0,,,,,,,,,,,,,,
2016-05-10,6.0,0.51,0.7654464285714286,0.0,0.0,54.0,62.5,50.7,54.142857142857146,1.0,1.0,,,,,,,,,,,,,
2016-05-11,2.5,1.7525,0.5100943396226415,0.0,0.0,58.0,66.1,52.5,56.42857142857143,1.0,1.0,1.0,,,,1.0,,,,,,,,
2016-05-12,2.0,2.26,0.5539999999999999,0.0,0.0,61.0,70.7,53.5,58.857142857142854,1.0,,1.0,,,,1.0,,,,,,,,
2016-05-13,4.0,2.99,0.05446601941747573,0.0,0.0,58.0,68.3,45.5,48.57142857142857,1.0,,,,,,,,,,,,,,
2016-05-14,3.0,1.87,0.595925925925926,0.0,0.0,46.0,54.111111111111114,41.6,42.42857142857143,,,1.0,,,,,,,,,,,,
2016-05-15,,,0.0076530612244897975,0.0,0.0,45.0,53.0,36.1,43.142857142857146,,,,,,,,,,,,,,,
2016-05-16,2.3333333333333335,0.2966666666666667,0.0004166666666666667,0.0,0.0,56.0,65.2,42.9,54.42857142857143,,,,,,,,,,,,,,,
2016-05-17,5.0,0.47,0.016226415094339624,0.0,0.0,54.0,63.1,46.2,49.714285714285715,,,,,,,1.0,,,,,,,,
2016-05-18,2.0,0.02,0.005463917525773196,0.0,0.0,52.0,61.1,41.5,47.42857142857143,,,,,,,,,,,,,,,
2016-05-19,16.0,2.57,0.0,0.0,0.0,55.0,67.3,40.2,48.714285714285715,,,,,,,,,,,,,,,
2016-05-20,,,0.0,0.0,0.0,58.0,67.1,46.9,54.0,,,,,,,,,,,,,,,
2016-05-21,7.0,0.0,0.0,0.0,0.0,62.0,71.6,52.2,56.857142857142854,,,,,,,,,,,,,,,
2016-05-22,5.0,0.01,0.0,0.0,0.0,66.0,76.1,49.7,57.42857142857143,,,,,,,,,,,,,,,
2016-05-23,2.5,0.0,0.0,0.0,0.0,66.0,79.5,50.0,62.0,,,,,,,,,,,,,,,
2016-05-24,,,0.0,0.0,0.0,72.0,86.1,59.1,67.42857142857143,,,,,,,,,,,,,,,
2016-05-25,2.0,0.0,0.0429,0.0,0.0,76.0,87.7,62.7,67.57142857142857,1.0,,1.0,,,,,,,,,,,,
2016-05-26,2.0,1.56,0.9277777777777777,0.0,0.0,71.0,86.2,63.4,70.14285714285714,1.0,,1.0,,,,,,,,,,,,
2016-05-27,2.0,0.73,0.010882352941176471,0.0,0.0,74.0,83.77777777777777,65.7,68.85714285714286,1.0,,1.0,,,,,,,,,,,,
2016-05-28,4.0,1.135,0.3038888888888889,0.0,0.0,73.0,82.8,65.8,69.71428571428571,1.0,,1.0,,,,,,,,,,,,
2016-05-29,,,0.06858585858585858,0.0,0.0,72.0,81.6,63.4,67.57142857142857,,,,,,,,,,,,,,,
2016-05-30,2.6666666666666665,0.4166666666666667,0.0022916666666666667,0.0,0.0,74.0,83.6,61.8,66.57142857142857,,,,,,,,,,,,,,,
2016-05-31,4.0,0.295,0.036565656565656565,0.0,0.0,73.0,84.2,62.5,66.42857142857143,1.0,,1.0,,,,,,,,,,,,
2016-06-01,4.0,1.32,0.7641803278688525,0.0,0.0,68.0,82.1,62.7,65.57142857142857,1.0,,1.0,,,,1.0,,,,,,,,
2016-06-02,2.0,0.8,0.1282142857142857,0.0,0.0,70.0,80.7,58.0,65.42857142857143,,,1.0,,,,,,,,,,,,
2016-06-03,17.5,3.04,0.0,0.0,0.0,70.0,81.8,56.5,65.85714285714286,,,,,,,,,,,,,,,
2016-06-04,3.0,0.0,0.0255,0.0,0.0,69.0,78.0,61.3,66.71428571428571,1.0,,,,,,,,,,,,,,
2016-06-05,,,0.2832110091743119,0.0,0.0,68.0,77.2,61.0,63.714285714285715,,,,,,,,,,,,,,,
2016-06-06,3.0,0.25,0.08080357142857143,0.0,0.0,71.0,81.5,58.4,63.285714285714285,,,,,,,,,,,,,,,
2016-06-07,21.0,1.01,9.433962264150943e-05,0.0,0.0,63.0,73.5,54.4,56.857142857142854,,,,,,,,,,,,,,,
2016-06-08,,,0.0,0.0,0.0,61.0,68.11111111111111,51.0,56.42857142857143,,,,,,,,,,,,,,,
2016-06-09,,,0.008653846153846154,0.0,0.0,61.0,72.4,52.5,62.57142857142857,1.0,,1.0,,,,,,,,,,,,
2016-06-10,,,0.2234513274336283,0.0,0.0,74.0,85.0,62.1,70.42857142857143,1.0,,1.0,,,,,,,,,,,,
2016-06-11,,,0.0003846153846153846,0.0,0.0,82.0,92.2,68.7,78.0,,,,,,,,,,,,,,,
2016-06-12,2.5,0.39,0.0,0.0,0.0,71.0,84.5,60.5,62.0,,,,,,,,,,,,,,,
2016-06-13,,,0.0002,0.0,0.0,68.0,78.7,55.4,64.85714285714286,,,,,,,,,,,,,,,
2016-06-14,18.0,0.26,0.03263636363636364,0.0,0.0,74.0,85.8,63.7,69.71428571428571,,,1.0,,,,1.0,,,,,,,,
2016-06-15,4.0,0.39,0.6705,0.0,0.0,78.0,89.44444444444444,67.33333333333333,74.5,1.0,,1.0,,,,,,,,,,,,
2016-06-16,5.5,0.5549999999999999,0.019494949494949496,0.0,0.0,74.0,83.8,65.1,68.0,,,,,,,,,,,,,,,
2016-06-17,4.0,1.2,9.70873786407767e-05,0.0,0.0,71.0,79.3,60.3,65.14285714285714,,,,,,,,,,,,,,,
2016-06-18,5.0,0.275,0.0,0.0,0.0,74.0,85.8,59.6,65.28571428571429,,,,,,,,,,,,,,,
2016-06-19,,,0.0,0.0,0.0,78.0,89.0,62.9,73.14285714285714,,,,,,,,,,,,,,,
2016-06-20,3.0,0.0,9.80392156862745e-05,0.0,0.0,83.0,91.7,69.8,76.28571428571429,,,1.0,,,,,,,,,,,,
2016-06-21,,,0.05018348623853211,0.0,0.0,76.0,86.0,62.7,69.85714285714286,,,1.0,,,,1.0,,,,,,,,
2016-06-22,2.0,0.19,0.09172727272727273,0.0,0.0,72.0,79.7,65.2,68.0,1.0,1.0,1.0,,,,,,,,,,,,
2016-06-23,4.0,0.6333333333333333,0.7548760330578512,0.0,0.0,70.0,77.88888888888889,65.11111111111111,67.16666666666667,1.0,,1.0,,,,1.0,,,,,,,,
2016-06-24,,,0.0016037735849056605,0.0,0.0,71.0,80.9,62.7,68.0,,,,,,,,,,,,,,,
2016-06-25,,,0.005555555555555556,0.0,0.0,77.0,88.0,65.5,73.14285714285714,,,,,,,,,,,,,,,
2016-06-26,5.0,0.03,0.07123809523809524,0.0,0.0,81.0,89.5,70.8,74.14285714285714,1.0,,1.0,,,,,,,,,,,,
2016-06-27,2.0,0.29,0.07161904761904762,0.0,0.0,80.0,89.8,68.0,71.85714285714286,,,,,,,,,,,,,,,
2016-06-28,,,0.0,0.0,0.0,68.0,79.0,59.8,61.857142857142854,,,,,,,,,,,,,,,
2016-06-29,6.0,0.15,0.0,0.0,0.0,67.0,75.6,54.5,61.714285714285715,,,,,,,,,,,,,,,
2016-06-30,,,0.0,0.0,0.0,69.0,79.4,58.2,66.0,,,,,,,,,,,,,,,
2016-07-01,,,0.0,0.0,0.0,69.0,76.0,60.6,63.142857142857146,,,,,,,,,,,,,,,
2016-07-02,5.0,0.0,0.0,0.0,0.0,65.0,75.6,54.9,60.142857142857146,,,,,,,,,,,,,,,
2016-07-03,,,0.0,0.0,0.0,68.0,76.5,56.5,63.285714285714285,,,,,,,,,,,,,,,
2016-07-04,,,0.0011214953271028037,0.0,0.0,71.0,78.2,62.1,67.42857142857143,1.0,,,,,,1.0,,,,,,,,
2016-07-05,3.0,0.0,0.0,0.0,0.0,76.0,84.6,66.2,73.28571428571429,1.0,,,,,,,,,,,,,,
2016-07-06,,,0.9325833333333333,0.0,0.0,77.0,88.5,66.8,70.57142857142857,1.0,,1.0,,,,1.0,,,,,,,,
2016-07-07,4.333333333333333,0.77,0.13909909909909912,0.0,0.0,77.0,85.8,68.8,72.0,1.0,1.0,,,,,,,,,,,,,
2016-07-08,7.0,1.125,0.23035087719298247,0.0,0.0,76.0,85.8,67.7,72.0,1.0,1.0,,,,,,,,,,,,,
2016-07-09,,,9.80392156862745e-05,0.0,0.0,73.0,82.55555555555556,64.44444444444444,66.16666666666667,,,,,,,,,,,,,,,
2016-07-10,8.5,1.095,0.0,0.0,0.0,72.0,81.44444444444444,60.111111111111114,67.16666666666667,,,,,,,,,,,,,,,
2016-07-11,,,0.0,0.0,0.0,78.0,87.88888888888889,67.33333333333333,74.0,,,,,,,,,,,,,,,
2016-07-12,,,0.0,0.0,0.0,81.0,90.1,73.22222222222223,75.14285714285714,,,,,,,,,,,,,,,
2016-07-13,19.0,1.07,0.023921568627450984,0.0,0.0,78.0,87.5,68.5,72.16666666666667,1.0,,1.0,,,,,,,,,,,,
2016-07-14,,,0.4976470588235294,0.0,0.0,76.0,87.3,67.6,71.42857142857143,,,1.0,,,,,,,,,,,,
2016-07-15,6.0,0.07,0.0031000000000000003,0.0,0.0,71.0,80.8,62.9,65.0,1.0,,,,,,,,,,,,,,
2016-07-16,7.0,0.61,0.031568627450980394,0.0,0.0,67.0,76.8,58.9,65.0,,,,,,,,,,,,,,,
2016-07-17,2.0,0.04,0.04235294117647058,0.0,0.0,71.0,82.9,62.1,69.85714285714286,1.0,,1.0,,,,,,,,,,,,
2016-07-18,8.0,1.2525,0.823304347826087,0.0,0.0,79.0,86.4,68.6,72.71428571428571,,,1.0,,,,,,,,,,,,
2016-07-19,,,0.011262135922330095,0.0,0.0,79.0,86.9,66.5,71.71428571428571,1.0,,,,,,,,,,,,,,
2016-07-20,,,0.0,0.0,0.0,79.0,87.8,68.9,74.14285714285714,,,,,,,1.0,,,,,,,,
2016-07-21,,,0.05530612244897959,0.0,0.0,81.0,90.3,72.0,75.14285714285714,1.0,,1.0,,,,,,,,,,,,
2016-07-22,3.6,0.884,1.0089166666666667,0.0,0.0,79.0,90.6,71.0,76.57142857142857,,,1.0,,,,,,,,,,,,
2016-07-23,5.5,1.805,0.08865979381443298,0.0,0.0,85.0,90.1,71.0,75.14285714285714,1.0,,1.0,,,,,,,,,,,,
2016-07-24,4.0,2.4533333333333336,1.5212173913043479,0.0,0.0,78.0,92.3,70.5,73.71428571428571,1.0,,1.0,,,,,,,,,,,,
2016-07-25,7.75,2.6025,0.36310344827586205,0.0,0.0,79.0,89.2,71.2,74.0,,,1.0,,,,,,,,,,,,
2016-07-26,4.666666666666667,2.9500000000000006,0.00010204081632653062,0.0,0.0,79.0,86.8,68.7,72.28571428571429,,,,,,,,,,,,,,,
2016-07-27,2.0,0.0,0.0001,0.0,0.0,79.0,88.4,67.8,72.71428571428571,1.0,,,,,,,,,,,,,,
2016-07-28,7.0,3.04,0.030388349514563106,0.0,0.0,77.0,86.1,69.3,71.71428571428571,1.0,,1.0,,,,1.0,,,,,,,,
2016-07-29,29.0,6.11,0.7437815126050421,0.0,0.0,73.0,82.6,69.22222222222223,72.66666666666667,1.0,,1.0,,1.0,,,,,,,,,,
