route,daytype,rides,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,year,month
34,1,4838,0.0,0.0,0.0,77.0,86.0,66.2,2018,7
34,1,4569,0.0,0.0,0.0,79.0,87.1,66.9,2018,7
34,1,4585,0.0,0.0,0.0,82.0,90.7,69.6,2018,7
34,0,3197,0.1221739130434782,0.0,0.0,78.0,86.2,71.1,2018,7
34,0,2556,0.1473043478260869,0.0,0.0,80.0,87.4,70.1,2018,7
34,1,4072,0.016,0.0,0.0,82.0,90.7,71.5,2018,7
34,1,4610,0.2719491525423729,0.0,0.0,77.0,85.7,65.7,2018,7
34,1,4783,0.0003539823008849,0.0,0.0,72.0,80.7,61.4,2018,7
34,1,4660,0.0007894736842105,0.0,0.0,76.0,85.1,61.8,2018,7
34,1,4517,0.0296330275229357,0.0,0.0,76.0,81.2,66.4,2018,7
34,0,3237,0.5939823008849557,0.0,0.0,71.0,77.7,67.9,2018,7
34,0,2380,0.2625688073394495,0.0,0.0,71.0,77.4,67.6,2018,7
34,1,4391,0.1189908256880734,0.0,0.0,72.0,79.2,65.6,2018,7
34,1,4652,0.0001769911504424,0.0,0.0,75.0,83.2,64.7,2018,7
34,1,4684,0.0003508771929824,0.0,0.0,79.0,87.0,65.5,2018,7
34,1,4550,0.0030508474576271,0.0,0.0,77.0,83.4,66.3,2018,7
34,1,4571,0.0,0.0,0.0,70.0,79.4,61.1,2018,7
34,0,3297,0.0,0.0,0.0,71.0,80.1,59.2,2018,7
34,0,2333,0.0007272727272727,0.0,0.0,72.0,80.6,60.1,2018,7
34,1,3962,0.0087719298245614,0.0,0.0,72.0,81.3,60.5,2018,7
34,1,4508,0.0002702702702702,0.0,0.0,73.0,80.3,63.8,2018,7
35,0,2208,0.004090909090909,0.0,0.0,85.0,94.3,74.4,2018,7
35,1,4636,0.05275,0.0,0.0,77.0,86.7,66.8,2018,7
35,1,4677,0.0,0.0,0.0,78.0,87.4,62.3,2018,7
35,0,2256,0.017391304347826,0.0,0.0,83.0,91.8,71.0,2018,7
35,1,3934,0.5426229508196722,0.0,0.0,81.0,92.3,71.5,2018,7
35,1,4425,0.5657391304347826,0.0,0.0,74.0,82.7,64.5,2018,7
35,0,2736,0.0001754385964912,0.0,0.0,71.0,78.9,58.1,2018,7
35,0,2357,0.0,0.0,0.0,75.0,84.8,60.2,2018,7
35,1,4534,0.0,0.0,0.0,79.0,89.0,64.3,2018,7
35,1,5023,0.0,0.0,0.0,82.0,87.9,69.8,2018,7
35,1,5063,0.0,0.0,0.0,77.0,86.0,66.2,2018,7
35,1,4770,0.0,0.0,0.0,79.0,87.1,66.9,2018,7
35,1,4696,0.0,0.0,0.0,82.0,90.7,69.6,2018,7
35,0,2864,0.1221739130434782,0.0,0.0,78.0,86.2,71.1,2018,7
35,0,2511,0.1473043478260869,0.0,0.0,80.0,87.4,70.1,2018,7
35,1,4521,0.016,0.0,0.0,82.0,90.7,71.5,2018,7
35,1,4720,0.2719491525423729,0.0,0.0,77.0,85.7,65.7,2018,7
35,1,4898,0.0003539823008849,0.0,0.0,72.0,80.7,61.4,2018,7
35,1,4801,0.0007894736842105,0.0,0.0,76.0,85.1,61.8,2018,7
35,1,4621,0.0296330275229357,0.0,0.0,76.0,81.2,66.4,2018,7
35,0,2692,0.5939823008849557,0.0,0.0,71.0,77.7,67.9,2018,7
35,0,1927,0.2625688073394495,0.0,0.0,71.0,77.4,67.6,2018,7
35,1,4477,0.1189908256880734,0.0,0.0,72.0,79.2,65.6,2018,7
35,1,4757,0.0001769911504424,0.0,0.0,75.0,83.2,64.7,2018,7
35,1,4805,0.0003508771929824,0.0,0.0,79.0,87.0,65.5,2018,7
35,1,4707,0.0030508474576271,0.0,0.0,77.0,83.4,66.3,2018,7
35,1,4754,0.0,0.0,0.0,70.0,79.4,61.1,2018,7
35,0,2979,0.0,0.0,0.0,71.0,80.1,59.2,2018,7
35,0,2410,0.0007272727272727,0.0,0.0,72.0,80.6,60.1,2018,7
35,1,4166,0.0087719298245614,0.0,0.0,72.0,81.3,60.5,2018,7
35,1,4773,0.0002702702702702,0.0,0.0,73.0,80.3,63.8,2018,7
36,0,9105,0.004090909090909,0.0,0.0,85.0,94.3,74.4,2018,7
36,1,11497,0.05275,0.0,0.0,77.0,86.7,66.8,2018,7
36,1,12910,0.0,0.0,0.0,78.0,87.4,62.3,2018,7
36,0,9219,0.017391304347826,0.0,0.0,83.0,91.8,71.0,2018,7
36,1,11015,0.5426229508196722,0.0,0.0,81.0,92.3,71.5,2018,7
36,1,12035,0.5657391304347826,0.0,0.0,74.0,82.7,64.5,2018,7
36,0,11445,0.0001754385964912,0.0,0.0,71.0,78.9,58.1,2018,7
36,0,9668,0.0,0.0,0.0,75.0,84.8,60.2,2018,7
36,1,11385,0.0,0.0,0.0,79.0,89.0,64.3,2018,7
36,1,11738,0.0,0.0,0.0,82.0,87.9,69.8,2018,7
36,1,11930,0.0,0.0,0.0,77.0,86.0,66.2,2018,7
36,1,11219,0.0,0.0,0.0,79.0,87.1,66.9,2018,7
36,1,12059,0.0,0.0,0.0,82.0,90.7,69.6,2018,7
36,0,11136,0.1221739130434782,0.0,0.0,78.0,86.2,71.1,2018,7
36,0,9795,0.1473043478260869,0.0,0.0,80.0,87.4,70.1,2018,7
36,1,11753,0.016,0.0,0.0,82.0,90.7,71.5,2018,7
36,1,11791,0.2719491525423729,0.0,0.0,77.0,85.7,65.7,2018,7
36,1,11892,0.0003539823008849,0.0,0.0,72.0,80.7,61.4,2018,7
36,1,11690,0.0007894736842105,0.0,0.0,76.0,85.1,61.8,2018,7
36,1,11702,0.0296330275229357,0.0,0.0,76.0,81.2,66.4,2018,7
36,0,11010,0.5939823008849557,0.0,0.0,71.0,77.7,67.9,2018,7
36,0,8921,0.2625688073394495,0.0,0.0,71.0,77.4,67.6,2018,7
36,1,11851,0.1189908256880734,0.0,0.0,72.0,79.2,65.6,2018,7
36,1,11559,0.0001769911504424,0.0,0.0,75.0,83.2,64.7,2018,7
36,1,11652,0.0003508771929824,0.0,0.0,79.0,87.0,65.5,2018,7
36,1,12173,0.0030508474576271,0.0,0.0,77.0,83.4,66.3,2018,7
36,1,10818,0.0,0.0,0.0,70.0,79.4,61.1,2018,7
36,0,11164,0.0,0.0,0.0,71.0,80.1,59.2,2018,7
36,0,10558,0.0007272727272727,0.0,0.0,72.0,80.6,60.1,2018,7
36,1,10646,0.0087719298245614,0.0,0.0,72.0,81.3,60.5,2018,7
36,1,11426,0.0002702702702702,0.0,0.0,73.0,80.3,63.8,2018,7
37,1,1156,0.05275,0.0,0.0,77.0,86.7,66.8,2018,7
37,1,1160,0.0,0.0,0.0,78.0,87.4,62.3,2018,7
37,1,1013,0.5426229508196722,0.0,0.0,81.0,92.3,71.5,2018,7
37,1,840,0.5657391304347826,0.0,0.0,74.0,82.7,64.5,2018,7
37,1,1320,0.0,0.0,0.0,79.0,89.0,64.3,2018,7
37,1,1330,0.0,0.0,0.0,82.0,87.9,69.8,2018,7
37,1,1411,0.0,0.0,0.0,77.0,86.0,66.2,2018,7
37,1,1403,0.0,0.0,0.0,79.0,87.1,66.9,2018,7
37,1,1246,0.0,0.0,0.0,82.0,90.7,69.6,2018,7
37,1,1558,0.016,0.0,0.0,82.0,90.7,71.5,2018,7
37,1,1435,0.2719491525423729,0.0,0.0,77.0,85.7,65.7,2018,7
37,1,1351,0.0003539823008849,0.0,0.0,72.0,80.7,61.4,2018,7
37,1,1365,0.0007894736842105,0.0,0.0,76.0,85.1,61.8,2018,7
37,1,1229,0.0296330275229357,0.0,0.0,76.0,81.2,66.4,2018,7
37,1,1377,0.1189908256880734,0.0,0.0,72.0,79.2,65.6,2018,7
37,1,1306,0.0001769911504424,0.0,0.0,75.0,83.2,64.7,2018,7
37,1,1356,0.0003508771929824,0.0,0.0,79.0,87.0,65.5,2018,7
37,1,1297,0.0030508474576271,0.0,0.0,77.0,83.4,66.3,2018,7
37,1,1203,0.0,0.0,0.0,70.0,79.4,61.1,2018,7
37,1,1364,0.0087719298245614,0.0,0.0,72.0,81.3,60.5,2018,7
37,1,1354,0.0002702702702702,0.0,0.0,73.0,80.3,63.8,2018,7
39,0,497,0.004090909090909,0.0,0.0,85.0,94.3,74.4,2018,7
39,1,1823,0.05275,0.0,0.0,77.0,86.7,66.8,2018,7
39,1,1915,0.0,0.0,0.0,78.0,87.4,62.3,2018,7
39,0,510,0.017391304347826,0.0,0.0,83.0,91.8,71.0,2018,7
39,1,1624,0.5426229508196722,0.0,0.0,81.0,92.3,71.5,2018,7
39,1,1710,0.5657391304347826,0.0,0.0,74.0,82.7,64.5,2018,7
39,0,655,0.0001754385964912,0.0,0.0,71.0,78.9,58.1,2018,7
39,0,514,0.0,0.0,0.0,75.0,84.8,60.2,2018,7
39,1,1926,0.0,0.0,0.0,79.0,89.0,64.3,2018,7
39,1,2077,0.0,0.0,0.0,82.0,87.9,69.8,2018,7
39,1,2069,0.0,0.0,0.0,77.0,86.0,66.2,2018,7
39,1,1949,0.0,0.0,0.0,79.0,87.1,66.9,2018,7
39,1,1590,0.0,0.0,0.0,82.0,90.7,69.6,2018,7
39,0,650,0.1221739130434782,0.0,0.0,78.0,86.2,71.1,2018,7
39,0,498,0.1473043478260869,0.0,0.0,80.0,87.4,70.1,2018,7
39,1,1701,0.016,0.0,0.0,82.0,90.7,71.5,2018,7
39,1,1946,0.2719491525423729,0.0,0.0,77.0,85.7,65.7,2018,7
39,1,2006,0.0003539823008849,0.0,0.0,72.0,80.7,61.4,2018,7
39,1,1955,0.0007894736842105,0.0,0.0,76.0,85.1,61.8,2018,7
39,1,1704,0.0296330275229357,0.0,0.0,76.0,81.2,66.4,2018,7
39,0,642,0.5939823008849557,0.0,0.0,71.0,77.7,67.9,2018,7
39,0,460,0.2625688073394495,0.0,0.0,71.0,77.4,67.6,2018,7
39,1,1866,0.1189908256880734,0.0,0.0,72.0,79.2,65.6,2018,7
39,1,1839,0.0001769911504424,0.0,0.0,75.0,83.2,64.7,2018,7
39,1,1974,0.0003508771929824,0.0,0.0,79.0,87.0,65.5,2018,7
39,1,1981,0.0030508474576271,0.0,0.0,77.0,83.4,66.3,2018,7
39,1,1849,0.0,0.0,0.0,70.0,79.4,61.1,2018,7
39,0,732,0.0,0.0,0.0,71.0,80.1,59.2,2018,7
39,0,479,0.0007272727272727,0.0,0.0,72.0,80.6,60.1,2018,7
39,1,1838,0.0087719298245614,0.0,0.0,72.0,81.3,60.5,2018,7
39,1,1908,0.0002702702702702,0.0,0.0,73.0,80.3,63.8,2018,7
4,0,10195,0.004090909090909,0.0,0.0,85.0,94.3,74.4,2018,7
4,1,19825,0.05275,0.0,0.0,77.0,86.7,66.8,2018,7
4,1,20725,0.0,0.0,0.0,78.0,87.4,62.3,2018,7
4,0,11019,0.017391304347826,0.0,0.0,83.0,91.8,71.0,2018,7
4,1,16199,0.5426229508196722,0.0,0.0,81.0,92.3,71.5,2018,7
4,1,18658,0.5657391304347826,0.0,0.0,74.0,82.7,64.5,2018,7
4,0,13147,0.0001754385964912,0.0,0.0,71.0,78.9,58.1,2018,7
4,0,10326,0.0,0.0,0.0,75.0,84.8,60.2,2018,7
4,1,19046,0.0,0.0,0.0,79.0,89.0,64.3,2018,7
4,1,19490,0.0,0.0,0.0,82.0,87.9,69.8,2018,7
4,1,19387,0.0,0.0,0.0,77.0,86.0,66.2,2018,7
4,1,19273,0.0,0.0,0.0,79.0,87.1,66.9,2018,7
4,1,19646,0.0,0.0,0.0,82.0,90.7,69.6,2018,7
4,0,12653,0.1221739130434782,0.0,0.0,78.0,86.2,71.1,2018,7
4,0,11490,0.1473043478260869,0.0,0.0,80.0,87.4,70.1,2018,7
4,1,18307,0.016,0.0,0.0,82.0,90.7,71.5,2018,7
4,1,19073,0.2719491525423729,0.0,0.0,77.0,85.7,65.7,2018,7
4,1,19676,0.0003539823008849,0.0,0.0,72.0,80.7,61.4,2018,7
4,1,18999,0.0007894736842105,0.0,0.0,76.0,85.1,61.8,2018,7
4,1,18231,0.0296330275229357,0.0,0.0,76.0,81.2,66.4,2018,7
4,0,12910,0.5939823008849557,0.0,0.0,71.0,77.7,67.9,2018,7
4,0,9292,0.2625688073394495,0.0,0.0,71.0,77.4,67.6,2018,7
4,1,19160,0.1189908256880734,0.0,0.0,72.0,79.2,65.6,2018,7
4,1,19162,0.0001769911504424,0.0,0.0,75.0,83.2,64.7,2018,7
4,1,18730,0.0003508771929824,0.0,0.0,79.0,87.0,65.5,2018,7
4,1,18623,0.0030508474576271,0.0,0.0,77.0,83.4,66.3,2018,7
4,1,18180,0.0,0.0,0.0,70.0,79.4,61.1,2018,7
4,0,13222,0.0,0.0,0.0,71.0,80.1,59.2,2018,7
4,0,10196,0.0007272727272727,0.0,0.0,72.0,80.6,60.1,2018,7
4,1,17784,0.0087719298245614,0.0,0.0,72.0,81.3,60.5,2018,7
4,1,17349,0.0002702702702702,0.0,0.0,73.0,80.3,63.8,2018,7
43,0,658,0.004090909090909,0.0,0.0,85.0,94.3,74.4,2018,7
43,1,1503,0.05275,0.0,0.0,77.0,86.7,66.8,2018,7
43,1,1665,0.0,0.0,0.0,78.0,87.4,62.3,2018,7
43,0,626,0.017391304347826,0.0,0.0,83.0,91.8,71.0,2018,7
43,1,1112,0.5426229508196722,0.0,0.0,81.0,92.3,71.5,2018,7
43,1,1406,0.5657391304347826,0.0,0.0,74.0,82.7,64.5,2018,7
43,0,804,0.0001754385964912,0.0,0.0,71.0,78.9,58.1,2018,7
43,0,636,0.0,0.0,0.0,75.0,84.8,60.2,2018,7
43,1,1389,0.0,0.0,0.0,79.0,89.0,64.3,2018,7
43,1,1442,0.0,0.0,0.0,82.0,87.9,69.8,2018,7
43,1,1566,0.0,0.0,0.0,77.0,86.0,66.2,2018,7
43,1,1394,0.0,0.0,0.0,79.0,87.1,66.9,2018,7
43,1,1458,0.0,0.0,0.0,82.0,90.7,69.6,2018,7
43,0,738,0.1221739130434782,0.0,0.0,78.0,86.2,71.1,2018,7
43,0,593,0.1473043478260869,0.0,0.0,80.0,87.4,70.1,2018,7
43,1,1369,0.016,0.0,0.0,82.0,90.7,71.5,2018,7
43,1,1455,0.2719491525423729,0.0,0.0,77.0,85.7,65.7,2018,7
43,1,1393,0.0003539823008849,0.0,0.0,72.0,80.7,61.4,2018,7
43,1,1443,0.0007894736842105,0.0,0.0,76.0,85.1,61.8,2018,7
43,1,1407,0.0296330275229357,0.0,0.0,76.0,81.2,66.4,2018,7
43,0,685,0.5939823008849557,0.0,0.0,71.0,77.7,67.9,2018,7
43,0,549,0.2625688073394495,0.0,0.0,71.0,77.4,67.6,2018,7
43,1,1397,0.1189908256880734,0.0,0.0,72.0,79.2,65.6,2018,7
43,1,1375,0.0001769911504424,0.0,0.0,75.0,83.2,64.7,2018,7
43,1,1437,0.0003508771929824,0.0,0.0,79.0,87.0,65.5,2018,7
43,1,1530,0.0030508474576271,0.0,0.0,77.0,83.4,66.3,2018,7
43,1,1475,0.0,0.0,0.0,70.0,79.4,61.1,2018,7
43,0,806,0.0,0.0,0.0,71.0,80.1,59.2,2018,7
43,0,602,0.0007272727272727,0.0,0.0,72.0,80.6,60.1,2018,7
43,1,1352,0.0087719298245614,0.0,0.0,72.0,81.3,60.5,2018,7
43,1,1321,0.0002702702702702,0.0,0.0,73.0,80.3,63.8,2018,7
44,0,971,0.004090909090909,0.0,0.0,85.0,94.3,74.4,2018,7
44,1,2840,0.05275,0.0,0.0,77.0,86.7,66.8,2018,7
44,1,3008,0.0,0.0,0.0,78.0,87.4,62.3,2018,7
44,0,1125,0.017391304347826,0.0,0.0,83.0,91.8,71.0,2018,7
44,1,2167,0.5426229508196722,0.0,0.0,81.0,92.3,71.5,2018,7
44,1,2984,0.5657391304347826,0.0,0.0,74.0,82.7,64.5,2018,7
44,0,1454,0.0001754385964912,0.0,0.0,71.0,78.9,58.1,2018,7
44,0,1134,0.0,0.0,0.0,75.0,84.8,60.2,2018,7
44,1,2858,0.0,0.0,0.0,79.0,89.0,64.3,2018,7
44,1,2966,0.0,0.0,0.0,82.0,87.9,69.8,2018,7
44,1,2977,0.0,0.0,0.0,77.0,86.0,66.2,2018,7
44,1,2737,0.0,0.0,0.0,79.0,87.1,66.9,2018,7
44,1,2995,0.0,0.0,0.0,82.0,90.7,69.6,2018,7
44,0,1386,0.1221739130434782,0.0,0.0,78.0,86.2,71.1,2018,7
44,0,1268,0.1473043478260869,0.0,0.0,80.0,87.4,70.1,2018,7
44,1,2802,0.016,0.0,0.0,82.0,90.7,71.5,2018,7
44,1,2971,0.2719491525423729,0.0,0.0,77.0,85.7,65.7,2018,7
44,1,3009,0.0003539823008849,0.0,0.0,72.0,80.7,61.4,2018,7
44,1,2849,0.0007894736842105,0.0,0.0,76.0,85.1,61.8,2018,7
44,1,2925,0.0296330275229357,0.0,0.0,76.0,81.2,66.4,2018,7
44,0,1264,0.5939823008849557,0.0,0.0,71.0,77.7,67.9,2018,7
44,0,976,0.2625688073394495,0.0,0.0,71.0,77.4,67.6,2018,7
44,1,2890,0.1189908256880734,0.0,0.0,72.0,79.2,65.6,2018,7
44,1,2974,0.0001769911504424,0.0,0.0,75.0,83.2,64.7,2018,7
44,1,2941,0.0003508771929824,0.0,0.0,79.0,87.0,65.5,2018,7
44,1,2785,0.0030508474576271,0.0,0.0,77.0,83.4,66.3,2018,7
44,1,2936,0.0,0.0,0.0,70.0,79.4,61.1,2018,7
44,0,1634,0.0,0.0,0.0,71.0,80.1,59.2,2018,7
44,0,1117,0.0007272727272727,0.0,0.0,72.0,80.6,60.1,2018,7
44,1,2679,0.0087719298245614,0.0,0.0,72.0,81.3,60.5,2018,7
44,1,2543,0.0002702702702702,0.0,0.0,73.0,80.3,63.8,2018,7
47,0,4983,0.004090909090909,0.0,0.0,85.0,94.3,74.4,2018,7
47,1,8896,0.05275,0.0,0.0,77.0,86.7,66.8,2018,7
47,1,9549,0.0,0.0,0.0,78.0,87.4,62.3,2018,7
47,0,4960,0.017391304347826,0.0,0.0,83.0,91.8,71.0,2018,7
47,1,7649,0.5426229508196722,0.0,0.0,81.0,92.3,71.5,2018,7
47,1,9515,0.5657391304347826,0.0,0.0,74.0,82.7,64.5,2018,7
47,0,7157,0.0001754385964912,0.0,0.0,71.0,78.9,58.1,2018,7
47,0,5090,0.0,0.0,0.0,75.0,84.8,60.2,2018,7
47,1,8914,0.0,0.0,0.0,79.0,89.0,64.3,2018,7
47,1,9017,0.0,0.0,0.0,82.0,87.9,69.8,2018,7
47,1,8976,0.0,0.0,0.0,77.0,86.0,66.2,2018,7
47,1,9039,0.0,0.0,0.0,79.0,87.1,66.9,2018,7
47,1,9149,0.0,0.0,0.0,82.0,90.7,69.6,2018,7
47,0,6130,0.1221739130434782,0.0,0.0,78.0,86.2,71.1,2018,7
47,0,4664,0.1473043478260869,0.0,0.0,80.0,87.4,70.1,2018,7
47,1,8520,0.016,0.0,0.0,82.0,90.7,71.5,2018,7
47,1,8799,0.2719491525423729,0.0,0.0,77.0,85.7,65.7,2018,7
47,1,8888,0.0003539823008849,0.0,0.0,72.0,80.7,61.4,2018,7
47,1,8809,0.0007894736842105,0.0,0.0,76.0,85.1,61.8,2018,7
47,1,8291,0.0296330275229357,0.0,0.0,76.0,81.2,66.4,2018,7
47,0,6417,0.5939823008849557,0.0,0.0,71.0,77.7,67.9,2018,7
47,0,4428,0.2625688073394495,0.0,0.0,71.0,77.4,67.6,2018,7
47,1,8594,0.1189908256880734,0.0,0.0,72.0,79.2,65.6,2018,7
47,1,8533,0.0001769911504424,0.0,0.0,75.0,83.2,64.7,2018,7
47,1,8637,0.0003508771929824,0.0,0.0,79.0,87.0,65.5,2018,7
47,1,9020,0.0030508474576271,0.0,0.0,77.0,83.4,66.3,2018,7
47,1,9162,0.0,0.0,0.0,70.0,79.4,61.1,2018,7
47,0,6479,0.0,0.0,0.0,71.0,80.1,59.2,2018,7
47,0,4809,0.0007272727272727,0.0,0.0,72.0,80.6,60.1,2018,7
47,1,8319,0.0087719298245614,0.0,0.0,72.0,81.3,60.5,2018,7
47,1,8606,0.0002702702702702,0.0,0.0,73.0,80.3,63.8,2018,7
48,1,671,0.05275,0.0,0.0,77.0,86.7,66.8,2018,7
48,1,641,0.0,0.0,0.0,78.0,87.4,62.3,2018,7
48,1,524,0.5426229508196722,0.0,0.0,81.0,92.3,71.5,2018,7
48,1,616,0.5657391304347826,0.0,0.0,74.0,82.7,64.5,2018,7
48,1,676,0.0,0.0,0.0,79.0,89.0,64.3,2018,7
48,1,708,0.0,0.0,0.0,82.0,87.9,69.8,2018,7
48,1,688,0.0,0.0,0.0,77.0,86.0,66.2,2018,7
48,1,691,0.0,0.0,0.0,79.0,87.1,66.9,2018,7
48,1,535,0.0,0.0,0.0,82.0,90.7,69.6,2018,7
48,1,610,0.016,0.0,0.0,82.0,90.7,71.5,2018,7
48,1,689,0.2719491525423729,0.0,0.0,77.0,85.7,65.7,2018,7
48,1,717,0.0003539823008849,0.0,0.0,72.0,80.7,61.4,2018,7
48,1,686,0.0007894736842105,0.0,0.0,76.0,85.1,61.8,2018,7
48,1,543,0.0296330275229357,0.0,0.0,76.0,81.2,66.4,2018,7
48,1,645,0.1189908256880734,0.0,0.0,72.0,79.2,65.6,2018,7
48,1,674,0.0001769911504424,0.0,0.0,75.0,83.2,64.7,2018,7
48,1,627,0.0003508771929824,0.0,0.0,79.0,87.0,65.5,2018,7
48,1,627,0.0030508474576271,0.0,0.0,77.0,83.4,66.3,2018,7
48,1,628,0.0,0.0,0.0,70.0,79.4,61.1,2018,7
48,1,614,0.0087719298245614,0.0,0.0,72.0,81.3,60.5,2018,7
48,1,562,0.0002702702702702,0.0,0.0,73.0,80.3,63.8,2018,7
49,0,9900,0.004090909090909,0.0,0.0,85.0,94.3,74.4,2018,7
49,1,15297,0.05275,0.0,0.0,77.0,86.7,66.8,2018,7
49,1,16183,0.0,0.0,0.0,78.0,87.4,62.3,2018,7
49,0,10326,0.017391304347826,0.0,0.0,83.0,91.8,71.0,2018,7
49,1,13582,0.5426229508196722,0.0,0.0,81.0,92.3,71.5,2018,7
49,1,15136,0.5657391304347826,0.0,0.0,74.0,82.7,64.5,2018,7
49,0,14241,0.0001754385964912,0.0,0.0,71.0,78.9,58.1,2018,7
49,0,10474,0.0,0.0,0.0,75.0,84.8,60.2,2018,7
49,1,15172,0.0,0.0,0.0,79.0,89.0,64.3,2018,7
49,1,16002,0.0,0.0,0.0,82.0,87.9,69.8,2018,7
49,1,15333,0.0,0.0,0.0,77.0,86.0,66.2,2018,7
49,1,15344,0.0,0.0,0.0,79.0,87.1,66.9,2018,7
49,1,15789,0.0,0.0,0.0,82.0,90.7,69.6,2018,7
49,0,13413,0.1221739130434782,0.0,0.0,78.0,86.2,71.1,2018,7
49,0,10634,0.1473043478260869,0.0,0.0,80.0,87.4,70.1,2018,7
49,1,14911,0.016,0.0,0.0,82.0,90.7,71.5,2018,7
49,1,16096,0.2719491525423729,0.0,0.0,77.0,85.7,65.7,2018,7
49,1,15976,0.0003539823008849,0.0,0.0,72.0,80.7,61.4,2018,7
49,1,15706,0.0007894736842105,0.0,0.0,76.0,85.1,61.8,2018,7
49,1,15231,0.0296330275229357,0.0,0.0,76.0,81.2,66.4,2018,7
49,0,13334,0.5939823008849557,0.0,0.0,71.0,77.7,67.9,2018,7
49,0,9810,0.2625688073394495,0.0,0.0,71.0,77.4,67.6,2018,7
49,1,15336,0.1189908256880734,0.0,0.0,72.0,79.2,65.6,2018,7
49,1,15693,0.0001769911504424,0.0,0.0,75.0,83.2,64.7,2018,7
49,1,15052,0.0003508771929824,0.0,0.0,79.0,87.0,65.5,2018,7
49,1,15561,0.0030508474576271,0.0,0.0,77.0,83.4,66.3,2018,7
49,1,15579,0.0,0.0,0.0,70.0,79.4,61.1,2018,7
49,0,13930,0.0,0.0,0.0,71.0,80.1,59.2,2018,7
49,0,10088,0.0007272727272727,0.0,0.0,72.0,80.6,60.1,2018,7
49,1,14715,0.0087719298245614,0.0,0.0,72.0,81.3,60.5,2018,7
49,1,15424,0.0002702702702702,0.0,0.0,73.0,80.3,63.8,2018,7
49B,0,3027,0.004090909090909,0.0,0.0,85.0,94.3,74.4,2018,7
49B,1,4861,0.05275,0.0,0.0,77.0,86.7,66.8,2018,7
49B,1,5074,0.0,0.0,0.0,78.0,87.4,62.3,2018,7
49B,0,2985,0.017391304347826,0.0,0.0,83.0,91.8,71.0,2018,7
49B,1,4557,0.5426229508196722,0.0,0.0,81.0,92.3,71.5,2018,7
49B,1,4867,0.5657391304347826,0.0,0.0,74.0,82.7,64.5,2018,7
49B,0,3646,0.0001754385964912,0.0,0.0,71.0,78.9,58.1,2018,7
49B,0,2435,0.0,0.0,0.0,75.0,84.8,60.2,2018,7
49B,1,5011,0.0,0.0,0.0,79.0,89.0,64.3,2018,7
49B,1,5063,0.0,0.0,0.0,82.0,87.9,69.8,2018,7
49B,1,5192,0.0,0.0,0.0,77.0,86.0,66.2,2018,7
49B,1,5195,0.0,0.0,0.0,79.0,87.1,66.9,2018,7
49B,1,5016,0.0,0.0,0.0,82.0,90.7,69.6,2018,7
49B,0,3672,0.1221739130434782,0.0,0.0,78.0,86.2,71.1,2018,7
49B,0,3143,0.1473043478260869,0.0,0.0,80.0,87.4,70.1,2018,7
49B,1,4975,0.016,0.0,0.0,82.0,90.7,71.5,2018,7
49B,1,5231,0.2719491525423729,0.0,0.0,77.0,85.7,65.7,2018,7
49B,1,5099,0.0003539823008849,0.0,0.0,72.0,80.7,61.4,2018,7
49B,1,5031,0.0007894736842105,0.0,0.0,76.0,85.1,61.8,2018,7
49B,1,4695,0.0296330275229357,0.0,0.0,76.0,81.2,66.4,2018,7
49B,0,3491,0.5939823008849557,0.0,0.0,71.0,77.7,67.9,2018,7
49B,0,3040,0.2625688073394495,0.0,0.0,71.0,77.4,67.6,2018,7
49B,1,5053,0.1189908256880734,0.0,0.0,72.0,79.2,65.6,2018,7
49B,1,4988,0.0001769911504424,0.0,0.0,75.0,83.2,64.7,2018,7
49B,1,5128,0.0003508771929824,0.0,0.0,79.0,87.0,65.5,2018,7
49B,1,5127,0.0030508474576271,0.0,0.0,77.0,83.4,66.3,2018,7
49B,1,5029,0.0,0.0,0.0,70.0,79.4,61.1,2018,7
49B,0,3619,0.0,0.0,0.0,71.0,80.1,59.2,2018,7
49B,0,2965,0.0007272727272727,0.0,0.0,72.0,80.6,60.1,2018,7
49B,1,5035,0.0087719298245614,0.0,0.0,72.0,81.3,60.5,2018,7
49B,1,5063,0.0002702702702702,0.0,0.0,73.0,80.3,63.8,2018,7
5,0,449,0.004090909090909,0.0,0.0,85.0,94.3,74.4,2018,7
5,1,419,0.05275,0.0,0.0,77.0,86.7,66.8,2018,7
5,1,441,0.0,0.0,0.0,78.0,87.4,62.3,2018,7
5,0,524,0.017391304347826,0.0,0.0,83.0,91.8,71.0,2018,7
5,1,405,0.5426229508196722,0.0,0.0,81.0,92.3,71.5,2018,7
5,1,452,0.5657391304347826,0.0,0.0,74.0,82.7,64.5,2018,7
5,0,529,0.0001754385964912,0.0,0.0,71.0,78.9,58.1,2018,7
5,0,451,0.0,0.0,0.0,75.0,84.8,60.2,2018,7
5,1,404,0.0,0.0,0.0,79.0,89.0,64.3,2018,7
5,1,425,0.0,0.0,0.0,82.0,87.9,69.8,2018,7
5,1,427,0.0,0.0,0.0,77.0,86.0,66.2,2018,7
5,1,510,0.0,0.0,0.0,79.0,87.1,66.9,2018,7
5,1,531,0.0,0.0,0.0,82.0,90.7,69.6,2018,7
5,0,544,0.1221739130434782,0.0,0.0,78.0,86.2,71.1,2018,7
5,0,507,0.1473043478260869,0.0,0.0,80.0,87.4,70.1,2018,7
